rho_global,regime,regime_label,horizon,sigma_weighted_member_mean,ambiguity_weighted_variance_raw,ambiguity_weighted_std_raw,mc_noise_contribution_plugin,mc_noise_contribution_worstcase_expected,ambiguity_variance_plugin_corrected,ambiguity_std_plugin_corrected,ambiguity_member_min,ambiguity_member_max,ambiguity_member_range,retained_weight_ess,n_retained_hypotheses,interpretation,sigma_m1,sigma_m2_mean,sigma_m3_B2000,sigma_whitebox,abs_error_m1,abs_error_m2,abs_error_m3_B2000
0.9833333333333332,G1,R_mid,170.0,0.8711411580785242,0.0007297329349855981,0.02701356946028418,0.0003077580316906354,0.0014673756194154889,0.00042197490329496274,0.02054202773084884,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8933333333333334,0.8711411580785247,0.85,0.15000000000000002,0.043333333333333446,0.02114115807852468
0.9833333333333332,G1,R_mid,175.0,0.8666390208025729,0.0007862214297602168,0.028039640328652877,0.0003101296180491789,0.0014673756194154889,0.0004760918117110379,0.021819528219258956,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8844444444444444,0.8666390208025736,0.84,0.16000000000000003,0.0444444444444444,0.026639020802573632
0.9833333333333332,G1,R_mid,180.0,0.8646384046354585,0.0008291406495556876,0.028794802474677396,0.0003115148570034984,0.0014673756194154889,0.0005176257925521891,0.02275139100257804,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8722222222222221,0.8646384046354592,0.83,0.17000000000000004,0.04222222222222216,0.0346384046354592
0.9833333333333332,G1,R_mid,185.0,0.871636987332246,0.0008088157832338227,0.028439686763989204,0.0003033997989059482,0.0014673756194154889,0.0005054159843278745,0.022481458678828527,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8944444444444444,0.8716369873322467,0.84,0.16000000000000003,0.054444444444444406,0.031636987332246735
0.9833333333333332,G1,R_mid,190.0,0.8656372109191286,0.0007914370697682895,0.0281324913537406,0.0003092115219678486,0.0014673756194154889,0.00048222554780044094,0.021959634509718984,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8855555555555555,0.8656372109191293,0.835,0.16500000000000004,0.050555555555555576,0.0306372109191293
0.9833333333333332,G1,R_mid,195.0,0.8741385026992684,0.0007359996142707126,0.027129312823415058,0.0003023047711595677,0.0014673756194154889,0.0004336948431111449,0.020825341368418068,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8977777777777779,0.8741385026992692,0.835,0.16500000000000004,0.06277777777777793,0.03913850269926922
0.9833333333333332,G1,R_mid,200.0,0.8711387678306963,0.0007376419299000601,0.027159564243559947,0.00030548762640875366,0.0014673756194154889,0.00043215430349130644,0.020788321324515514,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.888148148148148,0.871138767830697,0.82,0.18000000000000005,0.06814814814814807,0.05113876783069704
0.9833333333333332,G1,R_mid,205.0,0.8811418658917117,0.0006421730390760186,0.025341133342374776,0.00029872507510855616,0.0014673756194154889,0.0003434479639674624,0.01853234912166999,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9025925925925924,0.8811418658917125,0.82,0.18000000000000005,0.08259259259259244,0.061141865891712555
0.9833333333333332,G1,R_mid,210.0,0.8761386582596912,0.0005775909632784839,0.024033122212448466,0.00031671242715770035,0.0014673756194154889,0.00026087853612078354,0.016151734771249295,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9025925925925924,0.8761386582596917,0.82,0.18000000000000005,0.08259259259259244,0.056138658259691776
0.9833333333333332,G1,R_mid,215.0,0.8706385945352892,0.0006015159448997232,0.024525822002528747,0.00032190583300538384,0.0014673756194154889,0.00027961011189433935,0.016721546336817637,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9003703703703702,0.8706385945352897,0.82,0.18000000000000005,0.0803703703703702,0.05063859453528974
0.9833333333333332,G1,R_mid,220.0,0.877638091518182,0.000619594262837725,0.024891650464316847,0.0003150432646034143,0.0014673756194154889,0.0003045509982343107,0.017451389578893445,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.908148148148148,0.8776380915181825,0.835,0.16500000000000004,0.07314814814814807,0.04263809151818254
0.9833333333333332,G1,R_mid,225.0,0.8726386260595289,0.0006189875439905139,0.024879460283344448,0.0003202358897693231,0.0014673756194154889,0.00029875165422119077,0.017284433870427773,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8937037037037037,0.8726386260595296,0.83,0.17000000000000004,0.0637037037037037,0.042638626059529616
0.9833333333333332,G1,R_mid,230.0,0.8806505881600769,0.0006630563951836722,0.02574988145960428,0.0002902605204778349,0.0014673756194154889,0.0003727958747058373,0.01930792258907823,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9018518518518518,0.8806505881600776,0.835,0.16500000000000004,0.06685185185185183,0.04565058816007761
0.9833333333333332,G1,R_mid,235.0,0.876649946210537,0.0006897925288969367,0.026263901631268283,0.00029356558176448156,0.0014673756194154889,0.00039622694713245516,0.019905450186631177,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9007407407407408,0.8766499462105377,0.83,0.17000000000000004,0.07074074074074088,0.04664994621053775
0.9833333333333332,G1,R_mid,240.0,0.8746487339169191,0.0007301921401907083,0.02702206765202671,0.0002944592602229229,0.0014673756194154889,0.00043573287996778536,0.020874215673116567,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8885185185185185,0.8746487339169198,0.83,0.17000000000000004,0.058518518518518525,0.044648733916919814
0.9833333333333332,G2,R_stress,60.0,0.7075924026910159,0.001215797690122343,0.03486829061084502,0.000867884085777564,0.0014673756194154889,0.000347913604344779,0.018652442315814276,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7607407407407408,0.7075924026910164,0.655,0.345,0.1057407407407408,0.05259240269101639
0.9833333333333332,G2,R_stress,65.0,0.7306522530938057,0.0012401276755684607,0.03521544654790651,0.0007702215871191901,0.0014673756194154889,0.00046990608844927056,0.02167731737206591,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7925925925925926,0.7306522530938063,0.685,0.31499999999999995,0.10759259259259257,0.04565225309380627
0.9833333333333332,G2,R_stress,70.0,0.7056327835053383,0.001529654128384403,0.03911079299099422,0.0007813393951623353,0.0014673756194154889,0.0007483147332220677,0.02735534195037722,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7714814814814814,0.7056327835053388,0.665,0.33499999999999996,0.1064814814814814,0.04063278350533872
0.9833333333333332,G2,R_stress,75.0,0.723659960636667,0.001455292011276147,0.03814828975558599,0.0007852555964184843,0.0014673756194154889,0.0006700364148576628,0.025885061615875338,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8044444444444445,0.7236599606366675,0.715,0.28500000000000003,0.08944444444444455,0.008659960636667519
0.9833333333333332,G2,R_stress,80.0,0.6996073333953438,0.0011821585089809134,0.034382532032718495,0.0008600508837845316,0.0014673756194154889,0.00032210762519638183,0.017947357053237165,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7666666666666666,0.6996073333953443,0.7,0.30000000000000004,0.06666666666666665,0.00039266660465564485
0.9833333333333332,G2,R_stress,85.0,0.7066389365612824,0.0011390676161548798,0.033750075794802,0.000822763539210836,0.0014673756194154889,0.0003163040769440438,0.017784939610356956,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7811111111111111,0.706638936561283,0.7,0.30000000000000004,0.08111111111111113,0.006638936561283004
0.9833333333333332,G2,R_stress,90.0,0.6836359260425133,0.0011475303694341067,0.03387521762932464,0.0008563838336499261,0.0014673756194154889,0.00029114653578418063,0.01706301660856546,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7666666666666666,0.6836359260425138,0.68,0.31999999999999995,0.08666666666666656,0.0036359260425137263
0.9833333333333332,G2,R_stress,95.0,0.6606311815631027,0.001105637508358856,0.033251127926114864,0.0008643491695239518,0.0014673756194154889,0.00024128833883490413,0.015533458688743602,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7370370370370369,0.6606311815631033,0.655,0.345,0.08203703703703691,0.005631181563103271
0.9833333333333332,G2,R_stress,100.0,0.67720531433709,0.0008085100682564887,0.02843431146091793,0.0008503622913872034,0.0014673756194154889,0.0,0.0,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7503703703703702,0.6772053143370905,0.675,0.32499999999999996,0.0753703703703702,0.0022053143370904804
0.9833333333333332,G2,R_stress,105.0,0.656200601381919,0.0008278864172812791,0.028773015436017114,0.0008572486363865576,0.0014673756194154889,0.0,0.0,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7366666666666667,0.6562006013819197,0.65,0.35,0.08666666666666667,0.00620060138191969
0.9833333333333332,G2,R_stress,110.0,0.6847455696756505,0.0009244797890980399,0.030405259234185786,0.0007287865967912664,0.0014673756194154889,0.00019569319230677352,0.01398903829098961,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7718518518518517,0.684745569675651,0.685,0.31499999999999995,0.08685185185185162,0.0002544303243490198
0.9833333333333332,G2,R_stress,115.0,0.673697019415791,0.0011418793543024545,0.033791705406836965,0.0007382673892834701,0.0014673756194154889,0.00040361196501898444,0.020090096192377588,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7481481481481482,0.6736970194157915,0.675,0.32499999999999996,0.07314814814814818,0.001302980584208524
0.9833333333333332,G2,R_stress,120.0,0.6536912540059163,0.0012195882865764828,0.034922604235315596,0.0007501990514686369,0.0014673756194154889,0.0004693892351078459,0.021665392567591427,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7285185185185185,0.6536912540059168,0.655,0.345,0.07351851851851843,0.0013087459940832602
0.9833333333333332,G2,R_stress,125.0,0.671280113919823,0.0014623526334016188,0.03824071957222587,0.0007246519448161703,0.0014673756194154889,0.0007377006885854485,0.027160645953022703,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7507407407407407,0.6712801139198233,0.69,0.31000000000000005,0.06074074074074076,0.018719886080176606
0.9833333333333332,G2,R_stress,130.0,0.6582784789850565,0.001563598483240863,0.03954236314689428,0.0007295233640115439,0.0014673756194154889,0.000834075119229319,0.02888035871019124,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7381481481481481,0.6582784789850569,0.68,0.31999999999999995,0.05814814814814806,0.02172152101494318
0.9833333333333332,G2,R_stress,135.0,0.6727127931794897,0.0013832536724316482,0.037192118418176295,0.0007119156029228674,0.0014673756194154889,0.0006713380695087808,0.02591019238656442,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7518518518518518,0.6727127931794902,0.665,0.33499999999999996,0.08685185185185174,0.0077127931794901405
0.9833333333333332,G2,R_stress,140.0,0.6551971390306683,0.0014255518330110483,0.03775648067565419,0.0007311326111030674,0.0014673756194154889,0.000694419221907981,0.026351835266409454,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7392592592592593,0.655197139030669,0.655,0.345,0.08425925925925926,0.0001971390306689802
0.9833333333333332,G2,R_stress,145.0,0.668692313723976,0.001388785272578681,0.03726640944038855,0.0007081329005523202,0.0014673756194154889,0.0006806523720263608,0.026089315284736025,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7559259259259261,0.6686923137239764,0.665,0.33499999999999996,0.09092592592592608,0.0036923137239763815
0.9833333333333332,G2,R_stress,150.0,0.6591560663695938,0.0011697949220004485,0.03420226486653257,0.000775972277789986,0.0014673756194154889,0.0003938226442104625,0.01984496521061356,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7422222222222222,0.6591560663695942,0.63,0.37,0.11222222222222222,0.029156066369594225
0.9833333333333332,G2,R_stress,155.0,0.647667923973312,0.0012755309753379443,0.0357145765106902,0.0007914729386065117,0.0014673756194154889,0.00048405803673143256,0.022001318977084818,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7155555555555556,0.6476679239733125,0.615,0.385,0.10055555555555562,0.03266792397331253
0.9833333333333332,G2,R_stress,160.0,0.6656681502733264,0.0012322568255617634,0.03510351585755711,0.0007846490608324229,0.0014673756194154889,0.00044760776472934055,0.021156742772207176,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7229629629629629,0.665668150273327,0.615,0.385,0.10796296296296293,0.05066815027332705
0.9833333333333332,G2,R_stress,165.0,0.6482412673974546,0.0014601742131628863,0.038212225964511494,0.0007909396170947409,0.0014673756194154889,0.0006692345960681454,0.02586956891925618,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7051851851851851,0.6482412673974549,0.615,0.385,0.09018518518518515,0.03324126739745492
0.9833333333333332,G2,R_stress,170.0,0.6561492981844828,0.001428565379787204,0.037796367282944054,0.0008092340437525874,0.0014673756194154889,0.0006193313360346166,0.02488636847823757,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7318518518518518,0.6561492981844832,0.615,0.385,0.11685185185185176,0.04114929818448321
0.9833333333333332,G2,R_stress,175.0,0.6411369477821939,0.0014668782669892888,0.038299846827230116,0.0008278685415585983,0.0014673756194154889,0.0006390097254306905,0.025278641684843166,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7096296296296296,0.6411369477821944,0.61,0.39,0.09962962962962962,0.031136947782194446
0.9833333333333332,G2,R_stress,180.0,0.630134270413029,0.0014671631199388517,0.03830356536849868,0.0008403498609590802,0.0014673756194154889,0.0006268132589797715,0.02503623891441707,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.6914814814814816,0.6301342704130295,0.6,0.4,0.09148148148148161,0.030134270413029518
0.9833333333333332,G2,R_stress,185.0,0.6501305223231826,0.001328903681827882,0.0364541312038551,0.0008079254317163936,0.0014673756194154889,0.0005209782501114883,0.022824947976095987,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7125925925925928,0.6501305223231831,0.615,0.385,0.09759259259259279,0.035130522323183144
0.9833333333333332,G2,R_stress,190.0,0.6361282640161643,0.001417647591215712,0.037651661201276526,0.0008120717375608502,0.0014673756194154889,0.0006055758536548618,0.024608450858492937,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.6962962962962963,0.6361282640161648,0.615,0.385,0.08129629629629631,0.021128264016164855
0.9833333333333332,G2,R_stress,195.0,0.6571433714640874,0.0014276599247710904,0.037784387315015315,0.0007898540610300676,0.0014673756194154889,0.0006378058637410228,0.025254818624195714,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7096296296296296,0.657143371464088,0.625,0.375,0.08462962962962961,0.032143371464087966
0.9833333333333332,G2,R_stress,200.0,0.6476402927677607,0.001652780785447921,0.04065440671622107,0.0007923489420527816,0.0014673756194154889,0.0008604318433951395,0.02933311854193378,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.6955555555555555,0.647640292767761,0.61,0.39,0.0855555555555555,0.03764029276776104
0.9833333333333332,G2,R_stress,205.0,0.6671523672309154,0.0015499551140061014,0.03936946931323943,0.0007664824905477828,0.0014673756194154889,0.0007834726234583186,0.027990580977505963,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.71,0.6671523672309161,0.625,0.375,0.08499999999999996,0.04215236723091609
0.9833333333333332,G2,R_stress,210.0,0.6591375485340334,0.0012729066896320891,0.035677817893364626,0.0007956797519222765,0.0014673756194154889,0.00047722693770981266,0.02184552443201611,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7,0.659137548534034,0.615,0.385,0.08499999999999996,0.044137548534033955
0.9833333333333332,G2,R_stress,215.0,0.644135291690338,0.0013986322380966556,0.03739829191415907,0.0008007346331185387,0.0014673756194154889,0.0005978976049781169,0.024451944809730716,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.6977777777777779,0.6441352916903386,0.61,0.39,0.08777777777777795,0.034135291690338576
0.9833333333333332,G2,R_stress,220.0,0.6521502401652174,0.0015198785844948934,0.03898562022714136,0.0007807891167856497,0.0014673756194154889,0.0007390894677092437,0.027186199949776793,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7240740740740741,0.6521502401652179,0.605,0.395,0.11907407407407411,0.04715024016521796
0.9833333333333332,G2,R_stress,225.0,0.6381417069899137,0.0015382126052110054,0.03922005361050652,0.0007977256877250449,0.0014673756194154889,0.0007404869174859605,0.027211889267119264,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7085185185185184,0.6381417069899142,0.6,0.4,0.10851851851851846,0.03814170698991426
0.9833333333333332,G2,R_stress,230.0,0.650668067744595,0.0013948122202638905,0.03734718490413823,0.0007626743801142105,0.0014673756194154889,0.00063213784014968,0.02514235152386666,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7251851851851852,0.6506680677445954,0.61,0.39,0.11518518518518517,0.040668067744595415
0.9833333333333332,G2,R_stress,235.0,0.6351643213163026,0.0016310492423810042,0.04038625066010714,0.0007670619166592513,0.0014673756194154889,0.0008639873257217529,0.029393661318756342,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7177777777777777,0.6351643213163033,0.595,0.405,0.12277777777777776,0.04016432131630332
0.9833333333333332,G2,R_stress,240.0,0.6256615263286917,0.0017777649716542979,0.04216355027336168,0.0007692865985800512,0.0014673756194154889,0.0010084783730742466,0.03175654850694966,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.6985185185185185,0.6256615263286923,0.58,0.42000000000000004,0.11851851851851858,0.04566152632869236
0.99,G0,R_easy,60.0,0.973988042047096,7.594013034277197e-05,0.00871436345023387,5.2839628105699966e-05,0.0014673756194154889,2.3100502237072005e-05,0.004806298184369339,0.935483870967742,1.0,0.06451612903225801,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9422222222222224,0.9739880420470964,0.965,0.03500000000000003,0.022777777777777564,0.008988042047096467
0.99,G0,R_easy,65.0,0.9774883809232314,8.366189795124652e-05,0.009146687813151082,4.8928547734844226e-05,0.0014673756194154889,3.473335021640229e-05,0.005893500675863395,0.935483870967742,1.0,0.06451612903225801,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9566666666666666,0.977488380923232,0.97,0.030000000000000027,0.01333333333333342,0.0074883809232320075
0.99,G0,R_easy,70.0,0.9761945478210716,0.00035735259785237494,0.01890377205354463,5.0215231798708476e-05,0.0014673756194154889,0.00030713736605366646,0.017525334976931723,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9533333333333334,0.9761945478210724,0.965,0.03500000000000003,0.011666666666666603,0.011194547821072431
0.99,G0,R_easy,75.0,0.9741942268463015,0.0003554871049109857,0.018854365672463916,5.231218350758655e-05,0.0014673756194154889,0.00030317492140339913,0.017411918946612377,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9433333333333336,0.9741942268463022,0.965,0.03500000000000003,0.02166666666666639,0.009194226846302223
0.99,G0,R_easy,80.0,0.9711938901094119,0.0003523577208448294,0.01877119391101241,5.544895621299065e-05,0.0014673756194154889,0.0002969087646318387,0.01723104072979455,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9433333333333336,0.9711938901094124,0.965,0.03500000000000003,0.02166666666666639,0.006193890109412403
0.99,G0,R_easy,85.0,0.9766970941388637,0.00034090842160453564,0.018463705522037976,3.557082651470862e-05,0.0014673756194154889,0.000305337595089827,0.01747391184279659,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9566666666666666,0.9766970941388644,0.965,0.03500000000000003,0.008333333333333415,0.011697094138864439
0.99,G0,R_easy,90.0,0.9756964879920547,0.0003510859468505844,0.018737287606550326,3.614669226908422e-05,0.0014673756194154889,0.00031493925458150017,0.017746527958490927,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9533333333333334,0.9756964879920552,0.96,0.040000000000000036,0.006666666666666599,0.015696487992055252
0.99,G0,R_easy,95.0,0.9736958660831259,0.0003668503852366473,0.019153338749070548,3.7769367028418004e-05,0.0014673756194154889,0.0003290810182082293,0.0181405903489448,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9533333333333334,0.9736958660831264,0.96,0.040000000000000036,0.006666666666666599,0.013695866083126451
0.99,G0,R_easy,100.0,0.9726964521893235,0.00033870450228076364,0.018403926273509237,3.976099025415499e-05,0.0014673756194154889,0.00029894351202660864,0.017289982996712538,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9499999999999998,0.9726964521893244,0.96,0.040000000000000036,0.01000000000000012,0.01269645218932447
0.99,G0,R_easy,105.0,0.9761991755714727,0.00030010669441174194,0.01732358780425527,3.8664380939743814e-05,0.0014673756194154889,0.0002614423134719981,0.016169177884852344,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9633333333333332,0.9761991755714734,0.965,0.03500000000000003,0.0016666666666668162,0.01119917557147343
0.99,G0,R_easy,110.0,0.9746997537966107,0.0002988286292055488,0.017286660441090083,4.1140060330671085e-05,0.0014673756194154889,0.0002576885688748777,0.01605268104943463,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.962222222222222,0.9746997537966112,0.965,0.03500000000000003,0.00277777777777799,0.009699753796611255
